QuadName,Treatment,Group,year,spp,area,cover
P1 E1 Q2,Control,P1E1,2011,HECO,NA,NA
P1 E1 Q3,Control,P1E1,2011,HECO,NA,NA
P1 E1 Q4,Control,P1E1,2011,HECO,NA,NA
P1 Q1,Control,P1,2011,HECO,NA,NA
P1 Q2,Control,P1,2011,HECO,NA,NA
P1 Q3,Control,P1,2011,HECO,NA,NA
P1 Q4,Control,P1,2011,HECO,NA,NA
P2 Q1,Control,P2,2011,HECO,NA,NA
P2 Q2,Control,P2,2011,HECO,NA,NA
P2 Q3,Control,P2,2011,HECO,NA,NA
P2 Q4,Control,P2,2011,HECO,NA,NA
P7 E1 Q1,Control,P7E1,2011,HECO,0.04525064377732899,4.5250643777329
P7 E1 Q2,Control,P7E1,2011,HECO,0.014743481338187012,1.4743481338187012
P7 E1 Q3,Control,P7E1,2011,HECO,6.408826740699999e-4,0.06408826740699998
P7 E1 Q4,Control,P7E1,2011,HECO,0.027471649884026013,2.7471649884026013
P10 E1 Q1,Control,P10E1,2011,HECO,0.028506373791403004,2.8506373791403004
P10 E1 Q2,Control,P10E1,2011,HECO,0.002617931306789998,0.2617931306789998
P10 E1 Q3,Control,P10E1,2011,HECO,0,0
P10 E1 Q4,Control,P10E1,2011,HECO,0,0
X1,Irrigation,E1,2011,HECO,0,0
X2,Drought,E1,2011,HECO,0,0
X5,Drought,E1,2011,HECO,0,0
X6,Irrigation,E1,2011,HECO,0.010508457517765012,1.0508457517765013
X7,Irrigation,E1,2011,HECO,0,0
X8,Drought,E1,2011,HECO,0,0
X11,Drought,E1,2011,HECO,0,0
X12,Irrigation,E1,2011,HECO,0.005665901487421,0.5665901487421
X13,Drought,E1,2011,HECO,5.13783160983e-4,0.0513783160983
X14,Irrigation,E1,2011,HECO,0,0
X15,Drought,E1,2011,HECO,0.0066155932385869995,0.6615593238587
X16,Irrigation,E1,2011,HECO,0.007526491700198999,0.7526491700199
X17,Drought,E1,2011,HECO,0,0
X18,Irrigation,E1,2011,HECO,0,0
X19,Irrigation,E1,2011,HECO,3.8180543151700006e-4,0.038180543151700004
X20,Drought,E1,2011,HECO,0,0
E1 Q1,Control,E1,2012,HECO,0.023675961558443006,2.3675961558443004
E1 Q2,Control,E1,2012,HECO,0,0
E1 Q3,Control,E1,2012,HECO,0,0
E1 Q4,Control,E1,2012,HECO,0.0028591911061050003,0.2859191106105
E1 Q5,Control,E1,2012,HECO,0,0
E1 Q6,Control,E1,2012,HECO,0,0
P1 E1 Q1,Control,P1E1,2012,HECO,NA,NA
P1 E1 Q2,Control,P1E1,2012,HECO,NA,NA
P1 E1 Q3,Control,P1E1,2012,HECO,NA,NA
P1 E1 Q4,Control,P1E1,2012,HECO,NA,NA
P1 Q1,Control,P1,2012,HECO,NA,NA
P1 Q2,Control,P1,2012,HECO,NA,NA
P1 Q3,Control,P1,2012,HECO,NA,NA
P1 Q4,Control,P1,2012,HECO,NA,NA
P2 Q1,Control,P2,2012,HECO,NA,NA
P2 Q2,Control,P2,2012,HECO,NA,NA
P2 Q3,Control,P2,2012,HECO,NA,NA
P2 Q4,Control,P2,2012,HECO,NA,NA
P7 E1 Q1,Control,P7E1,2012,HECO,0.038052624907655964,3.8052624907655965
P7 E1 Q2,Control,P7E1,2012,HECO,0.012302096432101032,1.2302096432101033
P7 E1 Q3,Control,P7E1,2012,HECO,0.0025262444663769978,0.2526244466376998
P7 E1 Q4,Control,P7E1,2012,HECO,0.02813649127687901,2.813649127687901
P10 E1 Q1,Control,P10E1,2012,HECO,0.025566462553164016,2.5566462553164016
P10 E1 Q2,Control,P10E1,2012,HECO,0.003369379005006999,0.33693790050069994
P10 E1 Q3,Control,P10E1,2012,HECO,0,0
P10 E1 Q4,Control,P10E1,2012,HECO,0,0
X1,Irrigation,E1,2012,HECO,0,0
X2,Drought,E1,2012,HECO,0,0
X5,Drought,E1,2012,HECO,0,0
X6,Irrigation,E1,2012,HECO,0.011854388756978005,1.1854388756978005
X7,Irrigation,E1,2012,HECO,0,0
X8,Drought,E1,2012,HECO,0,0
X11,Drought,E1,2012,HECO,0,0
X12,Irrigation,E1,2012,HECO,0.0053523080170379995,0.5352308017038
X13,Drought,E1,2012,HECO,5e-5,0.005
X14,Irrigation,E1,2012,HECO,0,0
X15,Drought,E1,2012,HECO,0.003936846987205999,0.3936846987205999
X16,Irrigation,E1,2012,HECO,0.010223307889622,1.0223307889622
X17,Drought,E1,2012,HECO,0,0
X18,Irrigation,E1,2012,HECO,0,0
X19,Irrigation,E1,2012,HECO,0.00298770436941,0.298770436941
X20,Drought,E1,2012,HECO,6.605736128889999e-4,0.06605736128889998
E1 Q1,Control,E1,2013,HECO,0.04632382607585799,4.632382607585799
E1 Q2,Control,E1,2013,HECO,0,0
E1 Q3,Control,E1,2013,HECO,0,0
E1 Q4,Control,E1,2013,HECO,0.002716517065998,0.2716517065998
E1 Q5,Control,E1,2013,HECO,0,0
E1 Q6,Control,E1,2013,HECO,0,0
P1 E1 Q1,Control,P1E1,2013,HECO,NA,NA
P1 E1 Q2,Control,P1E1,2013,HECO,NA,NA
P1 E1 Q3,Control,P1E1,2013,HECO,NA,NA
P1 E1 Q4,Control,P1E1,2013,HECO,NA,NA
P1 Q1,Control,P1,2013,HECO,NA,NA
P1 Q2,Control,P1,2013,HECO,NA,NA
P1 Q3,Control,P1,2013,HECO,NA,NA
P1 Q4,Control,P1,2013,HECO,NA,NA
P2 Q1,Control,P2,2013,HECO,NA,NA
P2 Q2,Control,P2,2013,HECO,NA,NA
P2 Q3,Control,P2,2013,HECO,NA,NA
P2 Q4,Control,P2,2013,HECO,NA,NA
P7 E1 Q1,Control,P7E1,2013,HECO,0.028175096229120008,2.817509622912001
P7 E1 Q2,Control,P7E1,2013,HECO,0.015718046131798013,1.5718046131798014
P7 E1 Q3,Control,P7E1,2013,HECO,0.0020219154481499997,0.20219154481499998
P7 E1 Q4,Control,P7E1,2013,HECO,0.02747093984328601,2.747093984328601
P10 E1 Q1,Control,P10E1,2013,HECO,0.021783685355837003,2.1783685355837004
P10 E1 Q2,Control,P10E1,2013,HECO,0.003793613497306,0.37936134973060004
P10 E1 Q3,Control,P10E1,2013,HECO,0,0
P10 E1 Q4,Control,P10E1,2013,HECO,0,0
X1,Irrigation,E1,2013,HECO,0,0
X2,Drought,E1,2013,HECO,0,0
X5,Drought,E1,2013,HECO,0,0
X6,Irrigation,E1,2013,HECO,0.017636146873744003,1.7636146873744003
X7,Irrigation,E1,2013,HECO,0,0
X8,Drought,E1,2013,HECO,0,0
X11,Drought,E1,2013,HECO,0,0
X12,Irrigation,E1,2013,HECO,0.006296705969092,0.6296705969092
X13,Drought,E1,2013,HECO,1.68016671e-6,1.68016671e-4
X14,Irrigation,E1,2013,HECO,0,0
X15,Drought,E1,2013,HECO,0.001702110960138,0.17021109601380002
X16,Irrigation,E1,2013,HECO,0.009417741657965,0.9417741657965001
X17,Drought,E1,2013,HECO,0,0
X18,Irrigation,E1,2013,HECO,0,0
X19,Irrigation,E1,2013,HECO,0.0010831281385490002,0.10831281385490002
X20,Drought,E1,2013,HECO,2.1847681601000002e-4,0.021847681601
E1 Q1,Control,E1,2014,HECO,0.031302777355827996,3.1302777355827995
E1 Q2,Control,E1,2014,HECO,0,0
E1 Q3,Control,E1,2014,HECO,0.0010858134398480002,0.10858134398480002
E1 Q4,Control,E1,2014,HECO,0.0039577445665469994,0.39577445665469996
E1 Q5,Control,E1,2014,HECO,0,0
E1 Q6,Control,E1,2014,HECO,0,0
P1 E1 Q1,Control,P1E1,2014,HECO,NA,NA
P1 E1 Q2,Control,P1E1,2014,HECO,NA,NA
P1 E1 Q3,Control,P1E1,2014,HECO,NA,NA
P1 E1 Q4,Control,P1E1,2014,HECO,NA,NA
P1 Q1,Control,P1,2014,HECO,NA,NA
P1 Q2,Control,P1,2014,HECO,NA,NA
P1 Q3,Control,P1,2014,HECO,NA,NA
P1 Q4,Control,P1,2014,HECO,NA,NA
P2 Q1,Control,P2,2014,HECO,NA,NA
P2 Q2,Control,P2,2014,HECO,NA,NA
P2 Q3,Control,P2,2014,HECO,NA,NA
P2 Q4,Control,P2,2014,HECO,NA,NA
P7 E1 Q1,Control,P7E1,2014,HECO,0.04204739822715298,4.204739822715298
P7 E1 Q2,Control,P7E1,2014,HECO,0.01050508258033201,1.050508258033201
P7 E1 Q3,Control,P7E1,2014,HECO,0.0022042813360559988,0.22042813360559987
P7 E1 Q4,Control,P7E1,2014,HECO,0.05768892493598397,5.768892493598397
P10 E1 Q1,Control,P10E1,2014,HECO,0.04613684178198498,4.613684178198498
P10 E1 Q2,Control,P10E1,2014,HECO,0.008355305272048,0.8355305272048
P10 E1 Q3,Control,P10E1,2014,HECO,0,0
P10 E1 Q4,Control,P10E1,2014,HECO,0,0
X1,Irrigation,E1,2014,HECO,0,0
X2,Drought,E1,2014,HECO,3.82959523691e-4,0.0382959523691
X5,Drought,E1,2014,HECO,0,0
X6,Irrigation,E1,2014,HECO,0.030778406422145996,3.0778406422146
X7,Irrigation,E1,2014,HECO,0,0
X8,Drought,E1,2014,HECO,0,0
X11,Drought,E1,2014,HECO,0,0
X12,Irrigation,E1,2014,HECO,0.011639456136834002,1.1639456136834
X13,Drought,E1,2014,HECO,0,0
X14,Irrigation,E1,2014,HECO,0,0
X15,Drought,E1,2014,HECO,0.0013970288139120001,0.13970288139120002
X16,Irrigation,E1,2014,HECO,0.010877419448419004,1.0877419448419003
X17,Drought,E1,2014,HECO,0,0
X18,Irrigation,E1,2014,HECO,0,0
X19,Irrigation,E1,2014,HECO,3.40362416529e-4,0.0340362416529
X20,Drought,E1,2014,HECO,0.001509031454288,0.1509031454288
E1 Q1,Control,E1,2015,HECO,0.02310471537278501,2.310471537278501
E1 Q2,Control,E1,2015,HECO,0,0
E1 Q3,Control,E1,2015,HECO,0,0
E1 Q4,Control,E1,2015,HECO,0.003050425091801,0.3050425091801
E1 Q5,Control,E1,2015,HECO,0,0
E1 Q6,Control,E1,2015,HECO,0,0
P1 E1 Q1,Control,P1E1,2015,HECO,NA,NA
P1 E1 Q2,Control,P1E1,2015,HECO,NA,NA
P1 E1 Q3,Control,P1E1,2015,HECO,NA,NA
P1 E1 Q4,Control,P1E1,2015,HECO,NA,NA
P1 Q1,Control,P1,2015,HECO,NA,NA
P1 Q2,Control,P1,2015,HECO,NA,NA
P1 Q3,Control,P1,2015,HECO,NA,NA
P1 Q4,Control,P1,2015,HECO,NA,NA
P2 Q1,Control,P2,2015,HECO,NA,NA
P2 Q2,Control,P2,2015,HECO,NA,NA
P2 Q3,Control,P2,2015,HECO,NA,NA
P2 Q4,Control,P2,2015,HECO,NA,NA
P7 E1 Q1,Control,P7E1,2015,HECO,0.027504519880348008,2.7504519880348006
P7 E1 Q2,Control,P7E1,2015,HECO,0.004552346408941997,0.45523464089419974
P7 E1 Q3,Control,P7E1,2015,HECO,0.0055746034363,0.55746034363
P7 E1 Q4,Control,P7E1,2015,HECO,0.019530891845675018,1.9530891845675018
P10 E1 Q1,Control,P10E1,2015,HECO,0.031924033515545944,3.1924033515545944
P10 E1 Q2,Control,P10E1,2015,HECO,0.0021378778321209995,0.21378778321209996
P10 E1 Q3,Control,P10E1,2015,HECO,0,0
P10 E1 Q4,Control,P10E1,2015,HECO,0,0
X1,Irrigation,E1,2015,HECO,0,0
X2,Drought,E1,2015,HECO,1.5000000000000001e-4,0.015000000000000001
X5,Drought,E1,2015,HECO,0,0
X6,Irrigation,E1,2015,HECO,0.017346834926652004,1.7346834926652004
X7,Irrigation,E1,2015,HECO,0,0
X8,Drought,E1,2015,HECO,0,0
X11,Drought,E1,2015,HECO,2.5e-5,0.0025
X12,Irrigation,E1,2015,HECO,0.018867186333477,1.8867186333477
X13,Drought,E1,2015,HECO,0,0
X14,Irrigation,E1,2015,HECO,0,0
X15,Drought,E1,2015,HECO,7.500000000000001e-5,0.007500000000000001
X16,Irrigation,E1,2015,HECO,0.008969121357128003,0.8969121357128003
X17,Drought,E1,2015,HECO,0,0
X18,Irrigation,E1,2015,HECO,0,0
X19,Irrigation,E1,2015,HECO,0,0
X20,Drought,E1,2015,HECO,4.211318101190001e-4,0.04211318101190001
E1 Q1,Control,E1,2016,HECO,0.035627136624928994,3.5627136624928992
E1 Q2,Control,E1,2016,HECO,0,0
E1 Q3,Control,E1,2016,HECO,2.5e-5,0.0025
E1 Q4,Control,E1,2016,HECO,0.004417137559268,0.44171375592679996
E1 Q5,Control,E1,2016,HECO,0,0
E1 Q6,Control,E1,2016,HECO,0,0
P1 E1 Q1,Control,P1E1,2016,HECO,NA,NA
P1 E1 Q2,Control,P1E1,2016,HECO,NA,NA
P1 E1 Q3,Control,P1E1,2016,HECO,NA,NA
P1 E1 Q4,Control,P1E1,2016,HECO,NA,NA
P1 Q1,Control,P1,2016,HECO,NA,NA
P1 Q2,Control,P1,2016,HECO,NA,NA
P1 Q3,Control,P1,2016,HECO,NA,NA
P1 Q4,Control,P1,2016,HECO,NA,NA
P2 Q1,Control,P2,2016,HECO,NA,NA
P2 Q2,Control,P2,2016,HECO,NA,NA
P2 Q3,Control,P2,2016,HECO,NA,NA
P2 Q4,Control,P2,2016,HECO,NA,NA
P7 E1 Q1,Control,P7E1,2016,HECO,0.03213980342073396,3.213980342073396
P7 E1 Q2,Control,P7E1,2016,HECO,0.011113917051826001,1.1113917051826
P7 E1 Q3,Control,P7E1,2016,HECO,0.0034678643288790006,0.34678643288790006
P7 E1 Q4,Control,P7E1,2016,HECO,0.03042948642220201,3.042948642220201
P10 E1 Q1,Control,P10E1,2016,HECO,0.023257834124325028,2.3257834124325028
P10 E1 Q2,Control,P10E1,2016,HECO,0.007887181419042,0.7887181419042001
P10 E1 Q3,Control,P10E1,2016,HECO,0,0
P10 E1 Q4,Control,P10E1,2016,HECO,0,0
X1,Irrigation,E1,2016,HECO,0,0
X2,Drought,E1,2016,HECO,2.5e-5,0.0025
X5,Drought,E1,2016,HECO,6.2566238844e-5,0.0062566238844
X6,Irrigation,E1,2016,HECO,0.010685388331372,1.0685388331371999
X7,Irrigation,E1,2016,HECO,0,0
X8,Drought,E1,2016,HECO,0,0
X11,Drought,E1,2016,HECO,0,0
X12,Irrigation,E1,2016,HECO,0.005067641728987,0.5067641728986999
X13,Drought,E1,2016,HECO,7.4238017536e-5,0.0074238017536
X14,Irrigation,E1,2016,HECO,0,0
X15,Drought,E1,2016,HECO,2.54107181837e-4,0.0254107181837
X16,Irrigation,E1,2016,HECO,0.018954704181908005,1.8954704181908006
X17,Drought,E1,2016,HECO,0,0
X18,Irrigation,E1,2016,HECO,0,0
X19,Irrigation,E1,2016,HECO,0,0
X20,Drought,E1,2016,HECO,9.560616073559999e-4,0.0956061607356
E1 Q1,Control,E1,2017,HECO,NA,NA
E1 Q2,Control,E1,2017,HECO,NA,NA
E1 Q3,Control,E1,2017,HECO,NA,NA
E1 Q4,Control,E1,2017,HECO,NA,NA
E1 Q5,Control,E1,2017,HECO,NA,NA
E1 Q6,Control,E1,2017,HECO,NA,NA
P1 E1 Q1,Control,P1E1,2017,HECO,NA,NA
P1 E1 Q2,Control,P1E1,2017,HECO,NA,NA
P1 E1 Q3,Control,P1E1,2017,HECO,NA,NA
P1 E1 Q4,Control,P1E1,2017,HECO,NA,NA
P1 Q1,Control,P1,2017,HECO,NA,NA
P1 Q2,Control,P1,2017,HECO,NA,NA
P1 Q3,Control,P1,2017,HECO,NA,NA
P1 Q4,Control,P1,2017,HECO,NA,NA
P2 Q1,Control,P2,2017,HECO,NA,NA
P2 Q2,Control,P2,2017,HECO,NA,NA
P2 Q3,Control,P2,2017,HECO,NA,NA
P2 Q4,Control,P2,2017,HECO,NA,NA
P7 E1 Q1,Control,P7E1,2017,HECO,NA,NA
P7 E1 Q2,Control,P7E1,2017,HECO,NA,NA
P7 E1 Q3,Control,P7E1,2017,HECO,NA,NA
P7 E1 Q4,Control,P7E1,2017,HECO,NA,NA
P10 E1 Q1,Control,P10E1,2017,HECO,NA,NA
P10 E1 Q2,Control,P10E1,2017,HECO,NA,NA
P10 E1 Q3,Control,P10E1,2017,HECO,NA,NA
P10 E1 Q4,Control,P10E1,2017,HECO,NA,NA
X1,Irrigation,E1,2017,HECO,NA,NA
X2,Drought,E1,2017,HECO,NA,NA
X5,Drought,E1,2017,HECO,NA,NA
X6,Irrigation,E1,2017,HECO,NA,NA
X7,Irrigation,E1,2017,HECO,NA,NA
X8,Drought,E1,2017,HECO,NA,NA
X11,Drought,E1,2017,HECO,NA,NA
X12,Irrigation,E1,2017,HECO,NA,NA
X13,Drought,E1,2017,HECO,NA,NA
X14,Irrigation,E1,2017,HECO,NA,NA
X15,Drought,E1,2017,HECO,NA,NA
X16,Irrigation,E1,2017,HECO,NA,NA
X17,Drought,E1,2017,HECO,NA,NA
X18,Irrigation,E1,2017,HECO,NA,NA
X19,Irrigation,E1,2017,HECO,NA,NA
X20,Drought,E1,2017,HECO,NA,NA
E1 Q1,Control,E1,1922,POSE,NA,NA
E1 Q2,Control,E1,1922,POSE,NA,NA
E1 Q3,Control,E1,1922,POSE,NA,NA
E1 Q4,Control,E1,1922,POSE,NA,NA
E1 Q5,Control,E1,1922,POSE,NA,NA
E1 Q6,Control,E1,1922,POSE,NA,NA
P1 E1 Q1,Control,P1E1,1922,POSE,NA,NA
P1 E1 Q2,Control,P1E1,1922,POSE,NA,NA
P1 E1 Q3,Control,P1E1,1922,POSE,NA,NA
P1 E1 Q4,Control,P1E1,1922,POSE,NA,NA
P1 Q1,Control,P1,1922,POSE,NA,NA
P1 Q2,Control,P1,1922,POSE,NA,NA
P1 Q3,Control,P1,1922,POSE,NA,NA
P1 Q4,Control,P1,1922,POSE,NA,NA
P2 Q1,Control,P2,1922,POSE,NA,NA
P2 Q2,Control,P2,1922,POSE,NA,NA
P2 Q3,Control,P2,1922,POSE,NA,NA
P2 Q4,Control,P2,1922,POSE,NA,NA
P7 E1 Q1,Control,P7E1,1922,POSE,NA,NA
P7 E1 Q2,Control,P7E1,1922,POSE,NA,NA
P7 E1 Q3,Control,P7E1,1922,POSE,NA,NA
P7 E1 Q4,Control,P7E1,1922,POSE,NA,NA
P10 E1 Q1,Control,P10E1,1922,POSE,NA,NA
P10 E1 Q2,Control,P10E1,1922,POSE,NA,NA
P10 E1 Q3,Control,P10E1,1922,POSE,NA,NA
P10 E1 Q4,Control,P10E1,1922,POSE,NA,NA
X1,Irrigation,E1,1922,POSE,NA,NA
X2,Drought,E1,1922,POSE,NA,NA
X5,Drought,E1,1922,POSE,NA,NA
X6,Irrigation,E1,1922,POSE,NA,NA
X7,Irrigation,E1,1922,POSE,NA,NA
X8,Drought,E1,1922,POSE,NA,NA
X11,Drought,E1,1922,POSE,NA,NA
X12,Irrigation,E1,1922,POSE,NA,NA
X13,Drought,E1,1922,POSE,NA,NA
X14,Irrigation,E1,1922,POSE,NA,NA
X15,Drought,E1,1922,POSE,NA,NA
X16,Irrigation,E1,1922,POSE,NA,NA
X17,Drought,E1,1922,POSE,NA,NA
X18,Irrigation,E1,1922,POSE,NA,NA
X19,Irrigation,E1,1922,POSE,NA,NA
X20,Drought,E1,1922,POSE,NA,NA
E1 Q1,Control,E1,1923,POSE,NA,NA
E1 Q2,Control,E1,1923,POSE,NA,NA
E1 Q3,Control,E1,1923,POSE,NA,NA
E1 Q4,Control,E1,1923,POSE,NA,NA
E1 Q5,Control,E1,1923,POSE,NA,NA
E1 Q6,Control,E1,1923,POSE,NA,NA
P1 E1 Q1,Control,P1E1,1923,POSE,0.014467322126178007,1.4467322126178006
P1 E1 Q2,Control,P1E1,1923,POSE,0.014371195651139002,1.4371195651139002
P1 E1 Q3,Control,P1E1,1923,POSE,NA,NA
P1 E1 Q4,Control,P1E1,1923,POSE,NA,NA
P1 Q1,Control,P1,1923,POSE,NA,NA
P1 Q2,Control,P1,1923,POSE,NA,NA
P1 Q3,Control,P1,1923,POSE,NA,NA
P1 Q4,Control,P1,1923,POSE,NA,NA
P2 Q1,Control,P2,1923,POSE,NA,NA
P2 Q2,Control,P2,1923,POSE,NA,NA
P2 Q3,Control,P2,1923,POSE,NA,NA
P2 Q4,Control,P2,1923,POSE,NA,NA
P7 E1 Q1,Control,P7E1,1923,POSE,5.46128799093e-4,0.0546128799093
P7 E1 Q2,Control,P7E1,1923,POSE,0.001816306813555,0.1816306813555
P7 E1 Q3,Control,P7E1,1923,POSE,NA,NA
P7 E1 Q4,Control,P7E1,1923,POSE,NA,NA
P10 E1 Q1,Control,P10E1,1923,POSE,NA,NA
P10 E1 Q2,Control,P10E1,1923,POSE,NA,NA
P10 E1 Q3,Control,P10E1,1923,POSE,NA,NA
P10 E1 Q4,Control,P10E1,1923,POSE,NA,NA
X1,Irrigation,E1,1923,POSE,NA,NA
X2,Drought,E1,1923,POSE,NA,NA
X5,Drought,E1,1923,POSE,NA,NA
X6,Irrigation,E1,1923,POSE,NA,NA
X7,Irrigation,E1,1923,POSE,NA,NA
X8,Drought,E1,1923,POSE,NA,NA
X11,Drought,E1,1923,POSE,NA,NA
X12,Irrigation,E1,1923,POSE,NA,NA
X13,Drought,E1,1923,POSE,NA,NA
X14,Irrigation,E1,1923,POSE,NA,NA
X15,Drought,E1,1923,POSE,NA,NA
X16,Irrigation,E1,1923,POSE,NA,NA
X17,Drought,E1,1923,POSE,NA,NA
X18,Irrigation,E1,1923,POSE,NA,NA
X19,Irrigation,E1,1923,POSE,NA,NA
X20,Drought,E1,1923,POSE,NA,NA
E1 Q1,Control,E1,1924,POSE,NA,NA
E1 Q2,Control,E1,1924,POSE,NA,NA
E1 Q3,Control,E1,1924,POSE,NA,NA
E1 Q4,Control,E1,1924,POSE,NA,NA
E1 Q5,Control,E1,1924,POSE,NA,NA
E1 Q6,Control,E1,1924,POSE,NA,NA
P1 E1 Q1,Control,P1E1,1924,POSE,NA,NA
P1 E1 Q2,Control,P1E1,1924,POSE,NA,NA
P1 E1 Q3,Control,P1E1,1924,POSE,NA,NA
P1 E1 Q4,Control,P1E1,1924,POSE,NA,NA
P1 Q1,Control,P1,1924,POSE,NA,NA
P1 Q2,Control,P1,1924,POSE,NA,NA
P1 Q3,Control,P1,1924,POSE,NA,NA
P1 Q4,Control,P1,1924,POSE,NA,NA
P2 Q1,Control,P2,1924,POSE,NA,NA
P2 Q2,Control,P2,1924,POSE,NA,NA
P2 Q3,Control,P2,1924,POSE,NA,NA
P2 Q4,Control,P2,1924,POSE,NA,NA
P7 E1 Q1,Control,P7E1,1924,POSE,NA,NA
P7 E1 Q2,Control,P7E1,1924,POSE,NA,NA
P7 E1 Q3,Control,P7E1,1924,POSE,NA,NA
P7 E1 Q4,Control,P7E1,1924,POSE,NA,NA
P10 E1 Q1,Control,P10E1,1924,POSE,NA,NA
P10 E1 Q2,Control,P10E1,1924,POSE,NA,NA
P10 E1 Q3,Control,P10E1,1924,POSE,NA,NA
P10 E1 Q4,Control,P10E1,1924,POSE,NA,NA
X1,Irrigation,E1,1924,POSE,NA,NA
X2,Drought,E1,1924,POSE,NA,NA
X5,Drought,E1,1924,POSE,NA,NA
X6,Irrigation,E1,1924,POSE,NA,NA
X7,Irrigation,E1,1924,POSE,NA,NA
X8,Drought,E1,1924,POSE,NA,NA
X11,Drought,E1,1924,POSE,NA,NA
X12,Irrigation,E1,1924,POSE,NA,NA
X13,Drought,E1,1924,POSE,NA,NA
X14,Irrigation,E1,1924,POSE,NA,NA
X15,Drought,E1,1924,POSE,NA,NA
X16,Irrigation,E1,1924,POSE,NA,NA
X17,Drought,E1,1924,POSE,NA,NA
X18,Irrigation,E1,1924,POSE,NA,NA
X19,Irrigation,E1,1924,POSE,NA,NA
X20,Drought,E1,1924,POSE,NA,NA
E1 Q1,Control,E1,1925,POSE,NA,NA
E1 Q2,Control,E1,1925,POSE,NA,NA
E1 Q3,Control,E1,1925,POSE,NA,NA
E1 Q4,Control,E1,1925,POSE,NA,NA
E1 Q5,Control,E1,1925,POSE,NA,NA
E1 Q6,Control,E1,1925,POSE,NA,NA
P1 E1 Q1,Control,P1E1,1925,POSE,NA,NA
P1 E1 Q2,Control,P1E1,1925,POSE,NA,NA
P1 E1 Q3,Control,P1E1,1925,POSE,NA,NA
P1 E1 Q4,Control,P1E1,1925,POSE,NA,NA
P1 Q1,Control,P1,1925,POSE,NA,NA
P1 Q2,Control,P1,1925,POSE,NA,NA
P1 Q3,Control,P1,1925,POSE,NA,NA
P1 Q4,Control,P1,1925,POSE,NA,NA
P2 Q1,Control,P2,1925,POSE,NA,NA
P2 Q2,Control,P2,1925,POSE,NA,NA
P2 Q3,Control,P2,1925,POSE,NA,NA
P2 Q4,Control,P2,1925,POSE,NA,NA
P7 E1 Q1,Control,P7E1,1925,POSE,NA,NA
P7 E1 Q2,Control,P7E1,1925,POSE,NA,NA
P7 E1 Q3,Control,P7E1,1925,POSE,NA,NA
P7 E1 Q4,Control,P7E1,1925,POSE,NA,NA
P10 E1 Q1,Control,P10E1,1925,POSE,NA,NA
P10 E1 Q2,Control,P10E1,1925,POSE,NA,NA
P10 E1 Q3,Control,P10E1,1925,POSE,NA,NA
P10 E1 Q4,Control,P10E1,1925,POSE,NA,NA
X1,Irrigation,E1,1925,POSE,NA,NA
X2,Drought,E1,1925,POSE,NA,NA
X5,Drought,E1,1925,POSE,NA,NA
X6,Irrigation,E1,1925,POSE,NA,NA
X7,Irrigation,E1,1925,POSE,NA,NA
X8,Drought,E1,1925,POSE,NA,NA
X11,Drought,E1,1925,POSE,NA,NA
X12,Irrigation,E1,1925,POSE,NA,NA
X13,Drought,E1,1925,POSE,NA,NA
X14,Irrigation,E1,1925,POSE,NA,NA
X15,Drought,E1,1925,POSE,NA,NA
X16,Irrigation,E1,1925,POSE,NA,NA
X17,Drought,E1,1925,POSE,NA,NA
X18,Irrigation,E1,1925,POSE,NA,NA
X19,Irrigation,E1,1925,POSE,NA,NA
X20,Drought,E1,1925,POSE,NA,NA
E1 Q1,Control,E1,1926,POSE,NA,NA
E1 Q2,Control,E1,1926,POSE,NA,NA
E1 Q3,Control,E1,1926,POSE,NA,NA
E1 Q4,Control,E1,1926,POSE,NA,NA
E1 Q5,Control,E1,1926,POSE,NA,NA
E1 Q6,Control,E1,1926,POSE,NA,NA
P1 E1 Q1,Control,P1E1,1926,POSE,0.009972337883434,0.9972337883434
P1 E1 Q2,Control,P1E1,1926,POSE,0.039202154220506,3.9202154220506
P1 E1 Q3,Control,P1E1,1926,POSE,NA,NA
P1 E1 Q4,Control,P1E1,1926,POSE,NA,NA
P1 Q1,Control,P1,1926,POSE,NA,NA
P1 Q2,Control,P1,1926,POSE,NA,NA
P1 Q3,Control,P1,1926,POSE,NA,NA
P1 Q4,Control,P1,1926,POSE,NA,NA
P2 Q1,Control,P2,1926,POSE,NA,NA
P2 Q2,Control,P2,1926,POSE,NA,NA
P2 Q3,Control,P2,1926,POSE,NA,NA
P2 Q4,Control,P2,1926,POSE,NA,NA
P7 E1 Q1,Control,P7E1,1926,POSE,0.006935000733265,0.6935000733265
P7 E1 Q2,Control,P7E1,1926,POSE,9.93534285947e-4,0.09935342859469999
P7 E1 Q3,Control,P7E1,1926,POSE,NA,NA
P7 E1 Q4,Control,P7E1,1926,POSE,NA,NA
P10 E1 Q1,Control,P10E1,1926,POSE,NA,NA
P10 E1 Q2,Control,P10E1,1926,POSE,NA,NA
P10 E1 Q3,Control,P10E1,1926,POSE,NA,NA
P10 E1 Q4,Control,P10E1,1926,POSE,NA,NA
X1,Irrigation,E1,1926,POSE,NA,NA
X2,Drought,E1,1926,POSE,NA,NA
X5,Drought,E1,1926,POSE,NA,NA
X6,Irrigation,E1,1926,POSE,NA,NA
X7,Irrigation,E1,1926,POSE,NA,NA
X8,Drought,E1,1926,POSE,NA,NA
